X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.00705428,0.0334478,,0.00705428,0.906956
0.00705528,0.0340393,,0.00705528,0.916921
0.00705628,0.0346294,,0.00705628,0.926824
0.00705728,0.0352181,,0.00705728,0.936664
0.00705828,0.0358055,,0.00705828,0.946442
0.00705928,0.0363915,,0.00705928,0.956158
0.00706028,0.036976,,0.00706028,0.96581
0.00706128,0.037559,,0.00706128,0.9754
0.00706228,0.0381406,,0.00706228,0.984926
0.00706328,0.0387207,,0.00706328,0.99439
0.00706428,0.0392992,,0.00706428,1.00379
0.00706528,0.0398762,,0.00706528,1.01313
0.00706628,0.0404516,,0.00706628,1.0224
0.00706728,0.0410254,,0.00706728,1.03161
0.00706828,0.0415976,,0.00706828,1.04076
0.00706928,0.0421682,,0.00706928,1.04984
0.00707028,0.042737,,0.00707028,1.05886
0.00707128,0.0433042,,0.00707128,1.06782
0.00707228,0.0438697,,0.00707228,1.07671
0.00707328,0.0444335,,0.00707328,1.08554
0.00707428,0.0449955,,0.00707428,1.0943
0.00707528,0.0455557,,0.00707528,1.10301
0.00707628,0.0461142,,0.00707628,1.11164
0.00707728,0.0466708,,0.00707728,1.12022
0.00707828,0.0472255,,0.00707828,1.12873
0.00707928,0.0477784,,0.00707928,1.13718
0.00708028,0.0483295,,0.00708028,1.14556
0.00708128,0.0488786,,0.00708128,1.15388
0.00708228,0.0494257,,0.00708228,1.16213
0.00708328,0.049971,,0.00708328,1.17033
0.00708428,0.0505142,,0.00708428,1.17846
0.00708528,0.0510555,,0.00708528,1.18652
0.00708628,0.0515947,,0.00708628,1.19452
0.00708728,0.0521319,,0.00708728,1.20246
0.00708828,0.0526671,,0.00708828,1.21034
0.00708928,0.0532002,,0.00708928,1.21815
0.00709028,0.0537311,,0.00709028,1.2259
0.00709128,0.05426,,0.00709128,1.23358
0.00709228,0.0547867,,0.00709228,1.2412
0.00709328,0.0553112,,0.00709328,1.24876
0.00709428,0.0558336,,0.00709428,1.25626
0.00709528,0.0563538,,0.00709528,1.26369
0.00709628,0.0568717,,0.00709628,1.27106
0.00709728,0.0573874,,0.00709728,1.27837
0.00709828,0.0579008,,0.00709828,1.28561
0.00709928,0.0584119,,0.00709928,1.2928
0.00710028,0.0589208,,0.00710028,1.29992
0.00710128,0.0594273,,0.00710128,1.30697
0.00710228,0.0599314,,0.00710228,1.31397
0.00710328,0.0604332,,0.00710328,1.3209
0.00710428,0.0609326,,0.00710428,1.32778
0.00710528,0.0614296,,0.00710528,1.33459
0.00710628,0.0619242,,0.00710628,1.34134
0.00710728,0.0624163,,0.00710728,1.34802
0.00710828,0.062906,,0.00710828,1.35465
0.00710928,0.0633932,,0.00710928,1.36122
0.00711028,0.0638779,,0.00711028,1.36772
0.00711128,0.06436,,0.00711128,1.37416
0.00711228,0.0648396,,0.00711228,1.38055
0.00711328,0.0653167,,0.00711328,1.38687
0.00711428,0.0657912,,0.00711428,1.39313
0.00711528,0.0662631,,0.00711528,1.39933
0.00711628,0.0667323,,0.00711628,1.40547
0.00711728,0.0671989,,0.00711728,1.41156
0.00711828,0.0676629,,0.00711828,1.41758
0.00711928,0.0681242,,0.00711928,1.42354
0.00712028,0.0685829,,0.00712028,1.42945
0.00712128,0.0690388,,0.00712128,1.43529
0.00712228,0.0694919,,0.00712228,1.44108
0.00712328,0.0699424,,0.00712328,1.4468
0.00712428,0.0703901,,0.00712428,1.45247
0.00712528,0.070835,,0.00712528,1.45808
0.00712628,0.0712771,,0.00712628,1.46364
0.00712728,0.0717164,,0.00712728,1.46913
0.00712828,0.0721528,,0.00712828,1.47457
0.00712928,0.0725864,,0.00712928,1.47995
0.00713028,0.0730172,,0.00713028,1.48527
0.00713128,0.073445,,0.00713128,1.49054
0.00713228,0.07387,,0.00713228,1.49575
0.00713328,0.0742921,,0.00713328,1.5009
0.00713428,0.0747112,,0.00713428,1.50599
0.00713528,0.0751273,,0.00713528,1.51103
0.00713628,0.0755405,,0.00713628,1.51602
0.00713728,0.0759508,,0.00713728,1.52095
0.00713828,0.076358,,0.00713828,1.52582
0.00713928,0.0767622,,0.00713928,1.53064
0.00714028,0.0771633,,0.00714028,1.5354
0.00714128,0.0775615,,0.00714128,1.54011
0.00714228,0.0779565,,0.00714228,1.54476
0.00714328,0.0783485,,0.00714328,1.54936
0.00714428,0.0787374,,0.00714428,1.55391
0.00714528,0.0791232,,0.00714528,1.5584
0.00714628,0.0795059,,0.00714628,1.56284
0.00714728,0.0798854,,0.00714728,1.56722
0.00714828,0.0802618,,0.00714828,1.57156
0.00714928,0.080635,,0.00714928,1.57583
0.00715028,0.081005,,0.00715028,1.58006
0.00715128,0.0813718,,0.00715128,1.58424
0.00715228,0.0817354,,0.00715228,1.58836
0.00715328,0.0820958,,0.00715328,1.59243
0.00715428,0.0824529,,0.00715428,1.59645
0.00715528,0.0828068,,0.00715528,1.60041
0.00715628,0.0831574,,0.00715628,1.60433
0.00715728,0.0835048,,0.00715728,1.6082
0.00715828,0.0838488,,0.00715828,1.61201
0.00715928,0.0841895,,0.00715928,1.61578
0.00716028,0.0845269,,0.00716028,1.61949
0.00716128,0.084861,,0.00716128,1.62316
0.00716228,0.0851917,,0.00716228,1.62677
0.00716328,0.0855191,,0.00716328,1.63034
0.00716428,0.085843,,0.00716428,1.63385
0.00716528,0.0861636,,0.00716528,1.63732
0.00716628,0.0864808,,0.00716628,1.64074
0.00716728,0.0867946,,0.00716728,1.64411
0.00716828,0.0871049,,0.00716828,1.64743
0.00716928,0.0874118,,0.00716928,1.65071
0.00717028,0.0877153,,0.00717028,1.65393
0.00717128,0.0880153,,0.00717128,1.65711
0.00717228,0.0883118,,0.00717228,1.66025
0.00717328,0.0886048,,0.00717328,1.66333
0.00717428,0.0888944,,0.00717428,1.66637
0.00717528,0.0891804,,0.00717528,1.66936
0.00717628,0.0894629,,0.00717628,1.67231
0.00717728,0.0897419,,0.00717728,1.67521
0.00717828,0.0900173,,0.00717828,1.67806
0.00717928,0.0902892,,0.00717928,1.68087
0.00718028,0.0905575,,0.00718028,1.68363
0.00718128,0.0908222,,0.00718128,1.68635
0.00718228,0.0910834,,0.00718228,1.68903
0.00718328,0.0913409,,0.00718328,1.69165
0.00718428,0.0915949,,0.00718428,1.69424
0.00718528,0.0918452,,0.00718528,1.69678
0.00718628,0.0920919,,0.00718628,1.69927
0.00718728,0.092335,,0.00718728,1.70173
0.00718828,0.0925744,,0.00718828,1.70413
0.00718928,0.0928102,,0.00718928,1.7065
0.00719028,0.0930423,,0.00719028,1.70882
0.00719128,0.0932707,,0.00719128,1.7111
0.00719228,0.0934955,,0.00719228,1.71334
0.00719328,0.0937165,,0.00719328,1.71553
0.00719428,0.0939339,,0.00719428,1.71768
0.00719528,0.0941475,,0.00719528,1.71979
0.00719628,0.0943575,,0.00719628,1.72186
0.00719728,0.0945637,,0.00719728,1.72389
0.00719828,0.0947661,,0.00719828,1.72587
0.00719928,0.0949649,,0.00719928,1.72781
0.00720028,0.0951599,,0.00720028,1.72972
0.00720128,0.0953511,,0.00720128,1.73158
0.00720228,0.0955386,,0.00720228,1.7334
0.00720328,0.0957223,,0.00720328,1.73518
0.00720428,0.0959022,,0.00720428,1.73692
0.00720528,0.0960783,,0.00720528,1.73861
0.00720628,0.0962506,,0.00720628,1.74027
0.00720728,0.0964192,,0.00720728,1.74189
0.00720828,0.0965839,,0.00720828,1.74347
0.00720928,0.0967448,,0.00720928,1.74501
0.00721028,0.0969019,,0.00721028,1.74651
0.00721128,0.0970552,,0.00721128,1.74797
0.00721228,0.0972046,,0.00721228,1.74939
0.00721328,0.0973502,,0.00721328,1.75077
0.00721428,0.097492,,0.00721428,1.75212
0.00721528,0.0976299,,0.00721528,1.75342
0.00721628,0.097764,,0.00721628,1.75469
0.00721728,0.0978942,,0.00721728,1.75592
0.00721828,0.0980205,,0.00721828,1.7571
0.00721928,0.098143,,0.00721928,1.75826
0.00722028,0.0982615,,0.00722028,1.75937
0.00722128,0.0983762,,0.00722128,1.76044
0.00722228,0.0984871,,0.00722228,1.76148
0.00722328,0.098594,,0.00722328,1.76248
0.00722428,0.0986971,,0.00722428,1.76344
0.00722528,0.0987962,,0.00722528,1.76437
0.00722628,0.0988915,,0.00722628,1.76525
0.00722728,0.0989828,,0.00722728,1.7661
0.00722828,0.0990702,,0.00722828,1.76692
0.00722928,0.0991538,,0.00722928,1.76769
0.00723028,0.0992334,,0.00723028,1.76843
0.00723128,0.0993091,,0.00723128,1.76913
0.00723228,0.0993808,,0.00723228,1.76979
0.00723328,0.0994487,,0.00723328,1.77042
0.00723428,0.0995126,,0.00723428,1.77101
0.00723528,0.0995726,,0.00723528,1.77157
0.00723628,0.0996287,,0.00723628,1.77208
0.00723728,0.0996808,,0.00723728,1.77256
0.00723828,0.099729,,0.00723828,1.77301
0.00723928,0.0997732,,0.00723928,1.77341
0.00724028,0.0998136,,0.00724028,1.77379
0.00724128,0.0998499,,0.00724128,1.77412
0.00724228,0.0998824,,0.00724228,1.77442
0.00724328,0.0999109,,0.00724328,1.77468
0.00724428,0.0999354,,0.00724428,1.77491
0.00724528,0.099956,,0.00724528,1.7751
0.00724628,0.0999727,,0.00724628,1.77525
0.00724728,0.0999854,,0.00724728,1.77537
0.00724828,0.0999942,,0.00724828,1.77545
0.00724928,0.099999,,0.00724928,1.77549
0.00725028,0.0999998,,0.00725028,1.7755
0.00725128,0.0999968,,0.00725128,1.77547
0.00725228,0.0999897,,0.00725228,1.77541
0.00725328,0.0999788,,0.00725328,1.77531
0.00725428,0.0999638,,0.00725428,1.77517
0.00725528,0.099945,,0.00725528,1.775
0.00725628,0.0999222,,0.00725628,1.77479
0.00725728,0.0998954,,0.00725728,1.77455
0.00725828,0.0998647,,0.00725828,1.77427
0.00725928,0.0998301,,0.00725928,1.77395
0.00726028,0.0997915,,0.00726028,1.77359
0.00726128,0.0997489,,0.00726128,1.7732
0.00726228,0.0997025,,0.00726228,1.77278
0.00726328,0.0996521,,0.00726328,1.77231
0.00726428,0.0995978,,0.00726428,1.77181
0.00726528,0.0995395,,0.00726528,1.77128
0.00726628,0.0994773,,0.00726628,1.7707
0.00726728,0.0994112,,0.00726728,1.77009
0.00726828,0.0993411,,0.00726828,1.76945
0.00726928,0.0992672,,0.00726928,1.76876
0.00727028,0.0991893,,0.00727028,1.76804
0.00727128,0.0991075,,0.00727128,1.76728
0.00727228,0.0990217,,0.00727228,1.76649
0.00727328,0.0989321,,0.00727328,1.76566
0.00727428,0.0988386,,0.00727428,1.76479
0.00727528,0.0987412,,0.00727528,1.76388
0.00727628,0.0986398,,0.00727628,1.76294
0.00727728,0.0985346,,0.00727728,1.76196
0.00727828,0.0984255,,0.00727828,1.76094
0.00727928,0.0983125,,0.00727928,1.75988
0.00728028,0.0981956,,0.00728028,1.75878
0.00728128,0.0980748,,0.00728128,1.75765
0.00728228,0.0979502,,0.00728228,1.75648
0.00728328,0.0978217,,0.00728328,1.75527
0.00728428,0.0976894,,0.00728428,1.75402
0.00728528,0.0975531,,0.00728528,1.75273
0.00728628,0.0974131,,0.00728628,1.75141
0.00728728,0.0972692,,0.00728728,1.75005
0.00728828,0.0971214,,0.00728828,1.74864
0.00728928,0.0969698,,0.00728928,1.7472
0.00729028,0.0968144,,0.00729028,1.74572
0.00729128,0.0966552,,0.00729128,1.7442
0.00729228,0.0964921,,0.00729228,1.74264
0.00729328,0.0963253,,0.00729328,1.74104
0.00729428,0.0961546,,0.00729428,1.7394
0.00729528,0.0959801,,0.00729528,1.73772
0.00729628,0.0958019,,0.00729628,1.736
0.00729728,0.0956199,,0.00729728,1.73424
0.00729828,0.095434,,0.00729828,1.73244
0.00729928,0.0952445,,0.00729928,1.73059
0.00730028,0.0950511,,0.00730028,1.72871
0.00730128,0.0948541,,0.00730128,1.72679
0.00730228,0.0946532,,0.00730228,1.72482
0.00730328,0.0944487,,0.00730328,1.72282
0.00730428,0.0942404,,0.00730428,1.72077
0.00730528,0.0940283,,0.00730528,1.71868
0.00730628,0.0938126,,0.00730628,1.71655
0.00730728,0.0935932,,0.00730728,1.71437
0.00730828,0.09337,,0.00730828,1.71216
0.00730928,0.0931432,,0.00730928,1.7099
0.00731028,0.0929127,,0.00731028,1.7076
0.00731128,0.0926786,,0.00731128,1.70525
0.00731228,0.0924408,,0.00731228,1.70286
0.00731328,0.0921993,,0.00731328,1.70043
0.00731428,0.0919542,,0.00731428,1.69796
0.00731528,0.0917055,,0.00731528,1.69544
0.00731628,0.0914531,,0.00731628,1.69287
0.00731728,0.0911971,,0.00731728,1.69027
0.00731828,0.0909376,,0.00731828,1.68761
0.00731928,0.0906744,,0.00731928,1.68492
0.00732028,0.0904077,,0.00732028,1.68217
0.00732128,0.0901374,,0.00732128,1.67939
0.00732228,0.0898635,,0.00732228,1.67655
0.00732328,0.0895861,,0.00732328,1.67368
0.00732428,0.0893051,,0.00732428,1.67075
0.00732528,0.0890206,,0.00732528,1.66778
0.00732628,0.0887327,,0.00732628,1.66476
0.00732728,0.0884412,,0.00732728,1.6617
0.00732828,0.0881462,,0.00732828,1.65859
0.00732928,0.0878477,,0.00732928,1.65543
0.00733028,0.0875458,,0.00733028,1.65223
0.00733128,0.0872404,,0.00733128,1.64898
0.00733228,0.0869316,,0.00733228,1.64568
0.00733328,0.0866193,,0.00733328,1.64233
0.00733428,0.0863036,,0.00733428,1.63893
0.00733528,0.0859845,,0.00733528,1.63549
0.00733628,0.085662,,0.00733628,1.63199
0.00733728,0.0853362,,0.00733728,1.62845
0.00733828,0.0850069,,0.00733828,1.62486
0.00733928,0.0846743,,0.00733928,1.62122
0.00734028,0.0843384,,0.00734028,1.61753
0.00734128,0.0839991,,0.00734128,1.61379
0.00734228,0.0836565,,0.00734228,1.61
0.00734328,0.0833107,,0.00734328,1.60615
0.00734428,0.0829615,,0.00734428,1.60226
0.00734528,0.082609,,0.00734528,1.59832
0.00734628,0.0822533,,0.00734628,1.59432
0.00734728,0.0818944,,0.00734728,1.59028
0.00734828,0.0815322,,0.00734828,1.58618
0.00734928,0.0811668,,0.00734928,1.58203
0.00735028,0.0807982,,0.00735028,1.57783
0.00735128,0.0804264,,0.00735128,1.57357
0.00735228,0.0800514,,0.00735228,1.56927
0.00735328,0.0796732,,0.00735328,1.56491
0.00735428,0.079292,,0.00735428,1.56049
0.00735528,0.0789076,,0.00735528,1.55603
0.00735628,0.07852,,0.00735628,1.55151
0.00735728,0.0781294,,0.00735728,1.54693
0.00735828,0.0777357,,0.00735828,1.5423
0.00735928,0.0773389,,0.00735928,1.53762
0.00736028,0.0769391,,0.00736028,1.53288
0.00736128,0.0765362,,0.00736128,1.52809
0.00736228,0.0761303,,0.00736228,1.52325
0.00736328,0.0757214,,0.00736328,1.51834
0.00736428,0.0753095,,0.00736428,1.51339
0.00736528,0.0748946,,0.00736528,1.50837
0.00736628,0.0744768,,0.00736628,1.5033
0.00736728,0.0740561,,0.00736728,1.49818
0.00736828,0.0736324,,0.00736828,1.49299
0.00736928,0.0732058,,0.00736928,1.48776
0.00737028,0.0727763,,0.00737028,1.48246
0.00737128,0.072344,,0.00737128,1.47711
0.00737228,0.0719088,,0.00737228,1.4717
0.00737328,0.0714707,,0.00737328,1.46623
0.00737428,0.0710298,,0.00737428,1.4607
0.00737528,0.0705862,,0.00737528,1.45512
0.00737628,0.0701397,,0.00737628,1.44948
0.00737728,0.0696905,,0.00737728,1.44378
0.00737828,0.0692385,,0.00737828,1.43802
0.00737928,0.0687838,,0.00737928,1.4322
0.00738028,0.0683264,,0.00738028,1.42633
0.00738128,0.0678662,,0.00738128,1.42039
0.00738228,0.0674034,,0.00738228,1.4144
0.00738328,0.066938,,0.00738328,1.40834
0.00738428,0.0664699,,0.00738428,1.40223
0.00738528,0.0659991,,0.00738528,1.39606
0.00738628,0.0655258,,0.00738628,1.38982
0.00738728,0.0650499,,0.00738728,1.38353
0.00738828,0.0645714,,0.00738828,1.37717
0.00738928,0.0640903,,0.00738928,1.37076
0.00739028,0.0636067,,0.00739028,1.36428
0.00739128,0.0631207,,0.00739128,1.35775
0.00739228,0.0626321,,0.00739228,1.35115
0.00739328,0.062141,,0.00739328,1.34449
0.00739428,0.0616475,,0.00739428,1.33777
0.00739528,0.0611516,,0.00739528,1.33099
0.00739628,0.0606532,,0.00739628,1.32415
0.00739728,0.0601525,,0.00739728,1.31724
0.00739828,0.0596494,,0.00739828,1.31028
0.00739928,0.0591439,,0.00739928,1.30325
0.00740028,0.0586361,,0.00740028,1.29616
0.00740128,0.058126,,0.00740128,1.289
0.00740228,0.0576136,,0.00740228,1.28179
0.00740328,0.0570989,,0.00740328,1.27451
0.00740428,0.0565819,,0.00740428,1.26717
0.00740528,0.0560627,,0.00740528,1.25977
0.00740628,0.0555413,,0.00740628,1.2523
0.00740728,0.0550178,,0.00740728,1.24477
0.00740828,0.054492,,0.00740828,1.23718
0.00740928,0.0539641,,0.00740928,1.22952
0.00741028,0.0534341,,0.00741028,1.2218
0.00741128,0.0529019,,0.00741128,1.21402
0.00741228,0.0523677,,0.00741228,1.20618
0.00741328,0.0518314,,0.00741328,1.19827
0.00741428,0.051293,,0.00741428,1.1903
0.00741528,0.0507526,,0.00741528,1.18226
0.00741628,0.0502103,,0.00741628,1.17417
0.00741728,0.0496659,,0.00741728,1.166
0.00741828,0.0491196,,0.00741828,1.15778
0.00741928,0.0485713,,0.00741928,1.14949
0.00742028,0.0480211,,0.00742028,1.14114
0.00742128,0.047469,,0.00742128,1.13272
0.00742228,0.0469151,,0.00742228,1.12424
0.00742328,0.0463593,,0.00742328,1.11569
0.00742428,0.0458017,,0.00742428,1.10709
0.00742528,0.0452422,,0.00742528,1.09842
0.00742628,0.044681,,0.00742628,1.08968
0.00742728,0.044118,,0.00742728,1.08088
0.00742828,0.0435533,,0.00742828,1.07202
0.00742928,0.0429868,,0.00742928,1.06309
0.00743028,0.0424187,,0.00743028,1.0541
0.00743128,0.0418489,,0.00743128,1.04505
0.00743228,0.0412774,,0.00743228,1.03593
0.00743328,0.0407043,,0.00743328,1.02675
0.00743428,0.0401296,,0.00743428,1.01751
0.00743528,0.0395533,,0.00743528,1.0082
0.00743628,0.0389754,,0.00743628,0.998833
0.00743728,0.038396,,0.00743728,0.989399
0.00743828,0.0378151,,0.00743828,0.979903
0.00743928,0.0372327,,0.00743928,0.970343
0.00744028,0.0366488,,0.00744028,0.960721
0.00744128,0.0360635,,0.00744128,0.951035
0.00744228,0.0354768,,0.00744228,0.941287
0.00744328,0.0348886,,0.00744328,0.931476
0.00744428,0.0342991,,0.00744428,0.921603
0.00744528,0.0337082,,0.00744528,0.911668
0.00744628,0.033116,,0.00744628,0.90167
0.00744728,0.0325225,,0.00744728,0.89161
0.00744828,0.0319277,,0.00744828,0.881488
0.00744928,0.0313316,,0.00744928,0.871305
0.00745028,0.0307343,,0.00745028,0.86106
0.00745128,0.0301358,,0.00745128,0.850753
0.00745228,0.0295361,,0.00745228,0.840385
0.00745328,0.0289353,,0.00745328,0.829956
0.00745428,0.0283333,,0.00745428,0.819466
0.00745528,0.0277301,,0.00745528,0.808916
0.00745628,0.0271259,,0.00745628,0.798304
0.00745728,0.0265206,,0.00745728,0.787633
0.00745828,0.0259143,,0.00745828,0.776902
0.00745928,0.0253069,,0.00745928,0.76611
0.00746028,0.0246985,,0.00746028,0.755259
0.00746128,0.0240892,,0.00746128,0.744349
0.00746228,0.0234789,,0.00746228,0.733379
0.00746328,0.0228677,,0.00746328,0.722351
0.00746428,0.0222556,,0.00746428,0.711264
0.00746528,0.0216426,,0.00746528,0.700118
0.00746628,0.0210287,,0.00746628,0.688915
0.00746728,0.0204141,,0.00746728,0.677653
0.00746828,0.0197986,,0.00746828,0.666335
0.00746928,0.0191823,,0.00746928,0.654959
0.00747028,0.0185653,,0.00747028,0.643526
0.00747128,0.0179475,,0.00747128,0.632036
0.00747228,0.0173291,,0.00747228,0.62049
0.00747328,0.0167099,,0.00747328,0.608888
0.00747428,0.0160901,,0.00747428,0.597231
0.00747528,0.0154697,,0.00747528,0.585518
0.00747628,0.0148486,,0.00747628,0.57375
0.00747728,0.014227,,0.00747728,0.561928
0.00747828,0.0136048,,0.00747828,0.550051
0.00747928,0.012982,,0.00747928,0.538121
0.00748028,0.0123588,,0.00748028,0.526137
0.00748128,0.011735,,0.00748128,0.5141
0.00748228,0.0111108,,0.00748228,0.50201
0.00748328,0.0104862,,0.00748328,0.489868
0.00748428,0.00986112,,0.00748428,0.477674
0.00748528,0.00923567,,0.00748528,0.465429
0.00748628,0.00860986,,0.00748628,0.453132
0.00748728,0.00798371,,0.00748728,0.440785
0.00748828,0.00735724,,0.00748828,0.428387
0.00748928,0.00673048,,0.00748928,0.41594
0.00749028,0.00610346,,0.00749028,0.403443
0.00749128,0.0054762,,0.00749128,0.390898
0.00749228,0.00484872,,0.00749228,0.378304
0.00749328,0.00422105,,0.00749328,0.365662
0.00749428,0.00359321,,0.00749428,0.352973
0.00749528,0.00296523,,0.00749528,0.340237
0.00749628,0.00233713,,0.00749628,0.327454
0.00749728,0.00170894,,0.00749728,0.314625
0.00749828,0.00108069,,0.00749828,0.301751
0.00749928,0.000452388,,0.00749928,0.288831
0.00750028,-0.000175929,,0.00750028,0.275867
0.00750128,-0.000804239,,0.00750128,0.26286
0.00750228,-0.00143252,,0.00750228,0.249809
0.00750328,-0.00206074,,0.00750328,0.236715
0.00750428,-0.00268888,,0.00750428,0.223578
0.00750528,-0.00331691,,0.00750528,0.2104
0.00750628,-0.00394482,,0.00750628,0.197181
0.00750728,-0.00457256,,0.00750728,0.183921
0.00750828,-0.00520013,,0.00750828,0.170621
0.00750928,-0.00582749,,0.00750928,0.157281
0.00751028,-0.00645462,,0.00751028,0.143903
0.00751128,-0.0070815,,0.00751128,0.130486
0.00751228,-0.0077081,,0.00751228,0.117032
0.00751328,-0.00833439,,0.00751328,0.10354
0.00751428,-0.00896035,,0.00751428,0.090012
0.00751528,-0.00958597,,0.00751528,0.076448
0.00751628,-0.0102112,,0.00751628,0.0628489
0.00751728,-0.010836,,0.00751728,0.0492151
0.00751828,-0.0114604,,0.00751828,0.0355474
0.00751928,-0.0120844,,0.00751928,0.0218463
0.00752028,-0.0127078,,0.00752028,0.00811256
0.00752128,-0.0133308,,0.00752128,-0.0056532
0.00752228,-0.0139533,,0.00752228,-0.0194503
0.00752328,-0.0145752,,0.00752328,-0.0332781
0.00752428,-0.0151965,,0.00752428,-0.0471359
0.00752528,-0.0158172,,0.00752528,-0.061023
0.00752628,-0.0164373,,0.00752628,-0.0749387
0.00752728,-0.0170567,,0.00752728,-0.0888824
0.00752828,-0.0176755,,0.00752828,-0.102853
0.00752928,-0.0182936,,0.00752928,-0.116851
0.00753028,-0.0189109,,0.00753028,-0.130874
0.00753128,-0.0195275,,0.00753128,-0.144922
0.00753228,-0.0201434,,0.00753228,-0.158995
0.00753328,-0.0207584,,0.00753328,-0.173091
0.00753428,-0.0213726,,0.00753428,-0.187211
0.00753528,-0.021986,,0.00753528,-0.201352
0.00753628,-0.0225985,,0.00753628,-0.215515
0.00753728,-0.0232101,,0.00753728,-0.229699
0.00753828,-0.0238208,,0.00753828,-0.243902
0.00753928,-0.0244306,,0.00753928,-0.258125
0.00754028,-0.0250394,,0.00754028,-0.272366
0.00754128,-0.0256472,,0.00754128,-0.286625
0.00754228,-0.0262539,,0.00754228,-0.3009
0.00754328,-0.0268597,,0.00754328,-0.315192
0.00754428,-0.0274644,,0.00754428,-0.329498
0.00754528,-0.028068,,0.00754528,-0.34382
0.00754628,-0.0286705,,0.00754628,-0.358155
0.00754728,-0.0292719,,0.00754728,-0.372503
0.00754828,-0.0298721,,0.00754828,-0.386862
0.00754928,-0.0304711,,0.00754928,-0.401234
0.00755028,-0.031069,,0.00755028,-0.415615
0.00755128,-0.0316656,,0.00755128,-0.430007
0.00755228,-0.0322609,,0.00755228,-0.444407
0.00755328,-0.032855,,0.00755328,-0.458815
